id,name,tel,email,website,position
18505,Ritchie Shul,,,,5080
18506,525 7th Ave Minyan,5169676023,LeonHedvat@gmail.com,,5081
18507,Chabad Of Downtown East,3238988145,mosheylevin@gmail.com,,5082
18508,Yeshiva Gedolah Ner Meshulem,9173995783,Nermeshulem@gmail.com,,5083
18511,Kollel Makarov,,kollelmakarov@gmail.com,http://www.kollelmakarov.com/,5084
18514,Bet Moshe,486519944,t0486519944@gmail.com,,5085
18517,Chabad Center,15233640167,yosefgruzman@gmail.com,http://www.chabad-duesseldorf.de,5086
18519,Kfar Chabad Bet,,,,5088
18521,Mishpacha Magazine Minyan,544877617,,,5089
18526,Salko Kitchens,8455654420,aron@salkokitchens.com,,5090
18527,Hahalacha(Sfard),544590538,,,5091
18530,Nessah Synagogue,3102732400,,http://www.nessah.org,5093
18534,Socieda Israelita Brasileira Beth Jacob Campinas,1932314908,,,5094
18537,Chabad Of The Emerald Coast,8503688387,chabademeraldcoast@gmail.com,,5095
18544,Lincolnwood Jewish Congregation A.G. Beth Israel,8476760491,,http://www.ljcong.org/,5098
18547,Argus Motor Company,,,,5100
18550,Centro Israelita De Niterói,2126208598,,,5101
18551,Kollel Of Houston,,,,5102
18554,Chabad Jewish Center,3104178500,rabbi@jewishcc.com,,5104
18556,Jewish Community Center Toldos Yeshurun,25400005,yavrech@toldot.ru,http://www.toldot.ru/,5105
18557,Talmud Tora Sinai,,,,5106
18561,Mishkenosecha Yisroel,8454253687,arabinovich92@gmail.com,,5108
18572,Kehilat El Ad,,gabbai.elad@gmail.com,,5110
18573,Bnei Emunoh Chabad,4125211477,chonyefr@aol.com,http://www.chabad.org/,5111
18577,Beit Knesset Hadar Kodesh,508910080,,,5112
18581,Zichron Kedoshim (Sephardic),,,,5113
18588,Rutgers Hillel Orthodox Minyan,,,,5115
18592,The Kloiz,,,,5116
18599,Chabad Weston,9543496565,leayis@aol.com,http://www.chabadofweston.com/,5118
18611,Chazaq Minchah At Safra Judaica,7182685151,info@chazaq.org,,5120
18615,Ocean Yeshiva,,,,5121
18619,Yachad Shivtey Israel,537544056,,,5123
18622,Economy Produce   Kehilas Anshie Kartaful,2164312800,,,5124
18626,Boca Jewish Center Shaaray Tefilla,5614778872,office@bjcst.org,http://www.bocajewishcenter.org/,5125
18627,Netan Eli,,,,5126
18632,Orthodox Minyan At Urbana Champaign,2173441328,shlomo@illinihillel.org,http://www.illinihillel.org/orthodox.html,5127
18651,Cong Bais Yehuda,7189455463,,,5128
18655,Chabad Jewish Community Centre,396363321,rabbi@cjcc.com.au,http://www.cjcc.com.au/,5130
18657,Highland Park Bungalows,8454340102,,,5132
18662,Masuat Shalom,,masua.pniot@gmail.com,,5134
18663,Mosav Pekiin Hadasa,,,,5135
18668,Cong Nachal Chaim,4107640814,nachalchaim@gmail.com,,5136
18750,Novominsk Beis Medresh,,,,5137
18754,Chasidei Bobov Of Lakewood,7323635267,,https://twitter.com/bobovlakewood,5140
18755,Ateres Tzvi,,,,5141
18759,Ohr Hatorah,,info@OhrHaTorah.us,http://OhrHaTorah.us,5142
18764,Harmon Meadow Minyan,2127639257,,,5144
18766,Chabad Of Malibu,4242341770,office@jewishmalibu.com,,5145
18768,Bais Medrash Of Victoria Lake,4168215392,mycottage@victorialake.ca,,5146
18772,Aci Fréjus   St Raphael,609126090,bhlfrejus@gmail.com,,5147
18773,Magen Abraham Of Brooklyn,3476801204,,http://www.mabshul.com/,5148
18778,Midwest Torah Center,5742349092,info@midwesttorah.org,,5149
18779,Vistatech Enterprises  935 Broadway,9177058110,,,5150
18780,Villa Altol,473511161,,,5151
18787,Pagi Yaron,522602306,,,5152
18788,Beit Chabad Raanana,,rsh@chabadraanana.com,http://chabadraanana.com/,5153
18794,Kollel Yad Shaul,117281308,,,5154
18798,Bukharian Jewish Community Center,,,https://plus.google.com/114573383174297026796/about?gl=us&hl=en,5155
18803,Beis Medrash Ishei Yisroel,,info@isheiyisroel.com,http://www.isheiyisroel.org/,5156
18809,Beth Yehuda (Sefardi),3358211305,AMY@TESCIUBA.IT,,5157
18813,Israel Hatzair,547574547,,,5158
18814,Or Israel,5567189353,,,5159
18816,Chabad Of Herzliya Pituach,528697837,rabbi@chabadhp.com,,5160
18819,Eliyahu Hanavi Beit Midrash For Kiruv,3053059949,,,5162
18824,Darkey Shalom,4952216548,dashalom@mail.ru,,5164
18828,Remy Sales/Ryerson University,4163661748,,,5165
18830,Spanish And Portuguese Synagogue (Shaare Ratzon),,,http://www.sandpjerusalem.org,5166
18834,Cong. Nachlas Moshe,3475783104,nachlasmoshekakiat@gmail.com,,5167
18838,Congregation Schomre Israel,8454542890,Schomre1@aol.com,https://www.schomreisrael.org/,5168
18842,Cain Family,+525553959477,mcain@promarca.com.mx,,5171
18851,Lakewood Commons Shul,7326081287,,,5173
18854,St Albans United Synagogue,1727854872,info@stalbanssynagogue.org.uk,http://www.stalbanssynagogue.org.uk/,5174
18855,Merkazi Kfar Saba,,,,5175
18858,Hadar,,,,5176
18859,Cymbalists Synagogue,36408020,heritage@post.tau.ac.il,http://english.tau.ac.il/campus/cymbalista_center,5177
18879,New Ashkenaz Minyan,,webmaster@newashkenazminyan.org,http://www.newashkenazminyan.org,5184
18881,Tecnisa S.A.,1137081021,ligia@tecnisa.com.br; joseph@tecnisa.com.br,,5185
18883,Mehadrin Kosher Poultry,3477318429,,,5186
18890,Printout,7188554040,jobs@printoutcopy.com,http://printoutcopy.com/,5187
18893,Tehilat Sion,,,,5189
18897,Weinberg Park Minyan,4436210700,mendyschoenes@gmail.com,,5190
18904,Chabad Of Westboro,5083660499,rabbi@chabadwestboro.org,,5193
18920,Maayon Yisroel,3236385678,maayonyisroel@gmail.com,,5197
18923,Tkb Kitchens Minche,2088014433,sales@tknb.co.uk,http://www.tknb.co.uk/,5198
18926,Ezra Bessaroth,2067225500,rabbimeyers@gmail.com,,5200
18927,Chabad Of Tampa Bay,8139632317,rabbipinny@gmail.com,http://www.chabadoftampabay.com/,5201
18928,Centers Plan For Healthy Living,9178313123,moshew@centersplan.com,,5202
18931,Ohel Efraim,,yaelhillel@gmail.com,http://ohelefraim.wordpress.com/,5204
18939,Met Council On Jewish Poverty,2124539564,jbaben@metcouncil.org,,5206
18941,Yeshiva Darchei Torah,9178229910,,,5207
18943,Winter Mincha In Dollard,,info@dollardchabad.com,,5208
18947,Mincha / B&B Millwork,9732490300,aly@bbmillwork.com,,5209
18949,Mincha At Imbibe,8473244411,dsarna@imbibeinc.com,http://www.imbibeinc.com/,5210
18951,Fcm,6312491776,menachem@fcmint.com,,5212
18955,Rose Products,8455210210,rosen@roseproducts.net,,5213
18956,Avir Yakov,,,,5214
18958,C Life Minyan,,ralph@emiliomilano.com,,5215
18959,Berry's Cooling,7187829127,jacobzup1@gmail.com,,5216
18965,Jewish Home And Care Center Khol Family Synagogue,4142677200,lemmer@jewishseniorliving.org,,5217
18966,Treetop Development Mincha Minyan,9736220073,amermelstein@treetopdev.com,,5218
18967,Nesivos Hatalmud,,,,5219
18969,Barclays Center (Brooklyn Nets),,,,5220
18971,Minyan At Spiegel Sohmer,5.15E+19,,,5222
18977,Khal Yoel Yaakov,,,,5224
18985,Long Island Care Center,"71,893,975,001,147",,,5228
18989,Hapoel Mizrachi,,,,5229
18990,Sandisk,,,,5230
18996,Bais Hamedrash Avreichim,,,,5231
19001,Mincha Minyan In Towson (Luchansky Law  P.A),4105221020,judd@luchanskylaw.com,,5234
19006,Anshei Kodesh,5166446868,AnsheiKodesh@gmail.com,,5237
19008,Young Israel/Chabad Of Pembroke Pines,9544501191,rabbicenturyvillage@gmail.com,http://www.jewishcentury.com/,5238
19011,Young Israel Of Coram,6316983939,Youngisraelofcoram@gmail.com,,5240
19012,Yeshivat Chovevei Torah,2126660036,,,5241
19013,Hanouka Plagne Bellecote,661422782,,,5242
19014,Dogwood Shtiebel,,,,5243
19017,Beit El Shul,5236629,,,5245
19019,Loma Del Mar,7444844301,emuna.fe@gmail.com,,5246
19020,The 435 Cpw Minyan,3475580597,minyan.435CPW@gmail.com,,5247
19021,Darkei Noam,,,,5248
19120,Beit Jabad Flores 3,,,,5252
19121,Yeshiva Jofetz Jaim (Chofetz Chaim),1149613553,info@jafetzjaim.edu.ar,http://www.jafetzjaim.edu.ar/,5253
19122,Menora,1148001200,bh@menora.org.ar,http://www.menora.org.ar,5254
19123,Asociacion Sefaradi,2214515057,,,5255
19125,Templo Bet Iaacob En Miramar,2291431820,,,5257
19126,Acisba,48556945,info@acisba.org.ar,,5258
19127,Templo Camargo,1148556945,,,5259
19128,Templo Asoc Union Israelita Sefaradi Luz Eterna,43013426,,,5260
19129,Beit Jabad Zona Oeste,1146273563,jabadoeste@yahoo.com.ar,,5261
19133,Beit Jabad San Fernando – Tigre,1147255505,,,5264
19134,Schebet Ahim,4489175,contacto@schebetahim.com.ar,,5265
19136,Ieshiva Atereth Tzvi,,ieshiva@fibertel.com.ar,http://www.ieshiva.com/,5267
19137,Yeshiva Atereth Tzvi,49624325,,,5268
19138,Azambra,1146750355,mabdeljak@yahoo.com.ar,,5269
19139,Beit Jabad Salta,3874214947,jabadsalta@hotmail.com,http://www.jabadsalta.com/,5270
19140,Beit Jabad Flores 2,,,,5271
19141,Hevrat Pinto   Orot Jaím Vemoshé,,,,5272
19142,Templo Gabriel Mar Del Plata,1148001200,templogabriel@menora.org.ar,,5273
19144,Chabad Lubavitch Argentina,1149631221,info@jabad.org.ar,http://www.jabad.org.ar/,5275
19145,Templo Asociacion Israelita Sefaradi De Ciudadela,,,,5276
19146,Beit Jabad Congreso,43821065,,,5277
19147,Beit Jabad Caballito,4.98E+15,,,5278
19149,Instituto Tora Y Kabalah Or Sinai   Jabad,48224719,,,5280
19150,Jabad Puerto Madero,5.28E+16,,,5281
19152,Templo Berith Abraham,48556567,,,5283
19153,Har Hamoria,,,,5284
19154,Agudat Dodim,,,,5285
19155,Beit Jabad Villa Urquiza,45240399,,,5286
19156,Beit Knesset Zijron David,91164658755,jiplotka@ashir.com.ar,,5287
19157,Beit Jabad Almagro Abasto,1148610412,Beitjabadalmagro@hotmail.com,,5288
19158,Acilba,,aw.bmsd@gmail.com,http://www.acilba.com.ar/,5289
19160,Jabad Lubavitch Mendoza,902614257790,,http://www.jabadmendoza.org/,5291
19162,Beit Jabad Villa Devoto / Villa Del Parque  2,4.50E+15,,,5293
19163,Beit Jabad Palermo,,,,5294
19164,De Socorros Mutuos,,,,5295
19166,Kahal Jaredim,,,,5297
19167,Minian Del Microcentro,,,,5298
19169,Beit Jabad Zona Norte,1147935288,beit@jabadzonanorte.org.ar,,5300
19170,Derej House   Union Israelita Sefaradi De Cordoba,3514221579,unionsefaradi1@gmail.com,https://twitter.com/DerejHouse,5301
19173,Od Iosef Jai,,,,5304
19174,Templo Anschei Galitzia,,,,5305
19175,Templo Litvische Shul Jabad Lubavitch Once,,,,5306
19176,Heichal Hatora,,,,5307
19177,Jabad Lubavitch Recoleta,541148077073,jabadrecoleta@yahoo.com,http://www.chabadrecoleta.com/,5308
19178,Templo Shaarei Hashamaim,49536827,,,5309
19179,Poilishe Shil Chabad Villa Crespo,1148572812,jabadvillacrespo@hotmail.com,,5310
19180,Jabad Tucuman,3814248892,Daniellevytuc@hotmail.com; smaleh@cpsarg.com,,5311
19182,Asociacion Israelita Sefardi,2234514623,,,5313
19183,Beit Jabad Villa Devoto / Villa Del Parque  1,,,,5314
19184,Beit Jabad Cordoba,3514710223,jturk@arnet.com.ar,,5315
19185,Beit Jabad Zona Norte,,,,5316
19186,Templo Puertas De Sion,46129484,,,5317
19187,Bajurim Tiferet Israel,,,,5318
19188,Beit Jabad Flores 1,,,,5319
19189,Beit Jabad Julian Alvarez,1148546870,damiancho@gmail.com,,5320
19190,Templo Congregación Yesod Hadat,496192991615,,,5321
19191,Templo Dr Iarjo Jabad,,,,5322
19192,Jabad Belgrano,47813848,Beit@jabadbelgrano.org.ar,http://www.jabadbelgrano.org.ar/,5323
19194,Beit Jabad Rosario,3414110720,jabadros@citynet.net.ar,,5325
19197,Templo Chalom,455227206730,,,5328
19198,Jabad Parana,3434311615,,,5329
19199,Magen Abraham,91134964757,Gabrieldavidmichanie@gmail.com,,5330
19200,Beit Jabad Olleros,47745071,ianki@jabadolleros.com.ar,,5331
19205,Department Of Environmental Protection,7188092153,brobinson@dep.nyc.gov,,5334
19211,Yeshiva Of Minneapolis,,,,5336
19214,Equity Traders,,joe@jbmint.com,,5337
19216,Turei Zahav (Taz) Kehilla,322971815,meylach@gmail.com,http://www.tureizahav.lviv.ua/,5338
19217,Beth Midrash Beth Gavriel,3472443301,ilan@syuproperties.com,,5339
19230,Comverse,,,,5341
19234,Kai Construction,9178387289,neusteins@gmail.com,,5343
19235,Ottawa Torah Institute   Yeshiva Of Ottawa,6135010664,otiyeshiva@gmail.com,http://ottawatorah.com/,5344
19243,Netivot Israel   Ashkenazi,,netivot.ashkenazi@gmail.com,http://www.goldreichrealty.com/nisrael/,5348
19244,Hagihon Hollandia,,,,5349
19250,Elegant Dessert,,,,5351
19254,Ocean Pavilion Shul,7862011677,kavanahlife@aol.com,,5353
19255,Moshav Pakin,,,,5354
19262,Ans Nutrition,,,,5357
19270,Carlbach Minyan Of Westgate,7324890564,,,5359
19278,Maale Hazeitim,,jwander@gmail.com,,5361
19282,Haychal Levi Yitzchak Synagogue,526770015,,,5364
19284,Yeshiva Gedolah Of Greater Miami,,,,5366
19285,Chabad Of Fl Headquarters,,,,5367
19286,Garden State Medical Supply,7322788598,,,5368
19293,San Antonio Sephardic Minyan,2105482111,,,5369
19294,Vangrub,,,,5370
19295,180 Maiden Lane,2128065763,,,5371
19296,Khal Sheves Achim,,khalshevesachim@gmail.com,,5372
19304,Temach Tzedek Synagogue Yerushalayim,2384755,chabadoldcity@gmail.com,,5375
19305,Cpy (Chabad Persian Youth),,yhpeer@gmail.com,,5376
19311,Jewish Potsdam (Jüdische Gemeinde Potsdam),3315828863,naftoly@gmail.com,http://www.jg-potsdam.de/,5377
19312,Congregation Bnei Israel Chaim,2128740644,,,5378
19313,Tzeeri Hatzyonut Hadatit,6580347,yehuda@moses.co.il,,5379
19324,Toyota Tower,,chaimgold117@gmail.com,,5382
19328,Sefardi,,,,5384
19336,Ohr Menachem   Chabad,,,,5386
19340,Mishkan Yisroel,,,,5387
19341,Beis Medrash Avreichim,,,,5388
19342,Chabad Yeshiva Of The Poconos,5704814810,poconosjewishcenter@gmail.com,,5389
19348,Yeshivá Maguen Avraham,1136612613,,,5391
19351,Beit Mordechai,526513808,,,5392
19353,Winter Mincha @ Montefiore Shule 1.05pm,409334080,david.kramer@spotless.com.au,,5394
19357,Beis Chabad,36584633,shageulacom@Gmail.com,,5395
19363,Shuvu Achim,,ixsami26@gmail.com,,5399
19369,Hometalk,576113288,yair@hometalk.com,,5401
19376,Pikesville Plaza Minyan,4106539060,minyan@sniderlaw.com,,5402
19377,Synagogue Of Bologna,+39 051 232066,Segreteria@comunitaebraicabologna.it,,5403
19383,Netivot Hatora.,1136666551,sbesser18@Gmail.com,,5406
19385,Kehal Adath  The Cruger Avenue Synagogue,7186534698,,,5407
19388,Mincha In Wynberg,812708792,tonyhurwitz613@gmail.com,,5408
19395,Yeshiva Zichron Aryeh,3476199074,info@yza.edu,,5409
19396,Bnei Yeshivos Ramat Eshkol,,9660d3b6@opayq.com,,5410
19398,Chabad Of Cape Cod,5087752324,,,5411
19401,Heathlands Shul,1617724800,keith.r@thefed.org.uk,,5413
19402,Paragon Healthcare   Mincha,"5165965222,t 310",,,5414
19403,Nationals Park   Nats Ballpark,,,,5415
19405,Windsor Global,9733445700,,,5416
19406,Minyan Binyan G1 Talpiot,,,,5417
19407,Central Synagogue And Community Centre,1214404044,info@centralshul.com,,5418
19410,Yeshivas Midrash Shmuel,25665302,midrashoffice@gmail.com,http://www.midrashshmuel.org/,5419
19417,Westwood Jewish Center,3102744171,,,5422
19419,Camp Agudah (Masmidim Beis Medrash),9177540077,,,5423
19422,Shaarei Tzion Ohel Bracha,3472280451,,,5424
19425,The Margate Shul,6092264452,drtrocki@aol.com,,5425
19428,Jüdische Gemeinde Pforzheim K.D.ö.R.,,,http://jgpf.de/,5426
19430,Bais Medrash E 5th,,,,5428
19431,Jewish Campus Moscow,9163388576,rumizhak@gmail.com,,5429
19435,Milnerton Hebrew Congregation,+27215524285,Rabbi@mhcshul.co.za,,5430
19439,Chabad Of Penn Wynne,6105299011,,http://www.chabadpennwynne.org,5433
19441,Adat Jisrael,,info@adatjisrael.se,http://adatjisrael.se,5435
19442,Carerite Services,7323708090,udi@dermarite.com,,5436
19443,Alumni,,info@alumniminyan.com,,5437
19444,Beis Midrash Bjx,6463971544,info@bjxcenter.com,,5438
19447,Cutlers Shul,,,,5439
19456,Toras Israel,26716841,6716841@gmail.com,http://www.diasporayeshiva.com/,5440
19457,Anash Of Airmont,9173180112,bdsimpson30@gmail.com,,5441
19459,Or Isroel,,,,5442
19466,Klosters Platz  Swiss,,,,5445
19467,Ahavas Achim Anshei Sfard,7182726933,cukier.leo@gmail.com,,5446
19468,Yehuda Veisrael,,,,5447
19469,Rambam,580110997,,,5448
19474,Hotel Kinar Galil,6737920,kinar@kinar.co.il,,5449
19479,Chabad Of North Beach,,chabadnorthbeach@gmail.com,,5450
19482,Nosach Achid,507672078,marvs@netvision.net.il,,5451
19483,Khal Zichron Refoel,,,,5452
19487,Missouri Torah Institute,6367781896,rabbiwasser@missouritorah.org,http://www.missouritorah.org/,5453
19489,Romford & District Synagogue,1708741690,romford.shul@gmail.com,,5455
19492,Ohel Avraham,,,,5457
19495,Khal Bnei Yeshivos,5854208415,kbyrochester@gmail.com,,5458
19498,Chabad Of Amsterdam South,644988627,Rabbi@chabad.amsterdam,,5459
19500,Pikesville Jewish Congregation,,begoodjews@gmail.com,,5460
19510,Missrad Hachinuch Mincha Minyan,,,,5463
19512,Aristacare,9083153411,chaim@aristacare.com,,5465
19514,Belz Merkuzi,,,,5466
19515,Congregation Kol Israel,,rabbireinstein@gmail.com,,5467
19516,Shoreline Minyan,2036387391,,http://chabadofshoreline.org,5468
19517,Chalets,7773151107,,,5469
19519,Nahar Chalom,,,,5470
19520,She'erit Israel,547645051,,,5471
19535,South Nassau Communities Hospital,5164977291,aglattmd@gmail.com,,5476
19538,Moshe Irons,8729853125,mosheirons25@gmail.com,,5478
19541,Khal Chasidim Of Highland Park,9178862098,,,5480
19545,Leeds Jewish Free School,1132693176,anthonygilbert@aol.com,,5482
19546,Triangle Bulbs,7185133067,Mendy@trianglebulbs.com,,5483
19547,Unipro,3476232439,,http://www.uniprouniforms.com/,5484
19549,G&S Mincha Minyan,,,,5486
19551,The Cleveland Niggun Minyan (Carlebach),,carlebachCLE@gmail.com,,5487
19553,Deals On Wheels   Zichron Shimshy   [Greenberger],8453719433,,,5489
19557,Kenilworth Kehilah (Jaf Gifts),7183844438,yoelyfie@gmail.com,,5490
19559,Ohel Simcha,7325712711,superfund@ohelsimha.com,,5491
19560,Yad Yosef Torah Center,7186773707,,,5492
19563,2 Mill St Cornwall  Ny Second Floor,,,,5493
19565,Yad Rambam Harchava,,Pinhasw0@walla.cm,,5494
19566,Tile Depot Ny,,,,5495
19567,Kehilas Beis Yisroel,,kbyfarrockaway@gmail.com,,5496
19570,Ahaba Ve Ahva,3477026207,info@ahaba.org,,5498
19574,Yeshivas Torah Ohr,,,,5500
19575,Chabad Of Downtown Coral Gables,3054907572,,http://www.chabadgables.com/,5501
19577,Congregation Sons Of Israel,9149694453,info@soisrael.org,http://www.soisrael.org/,5502
19584,Jeffrey Zwick & Associates  P.C.,7185132050,,,5505
19586,A&L Doors,7185858400,Mark@aldoors.net,,5507
19587,Hemion Road  Mincha Minyan,8452708341,ysilverberg@gmail.com,,5508
19600,Aronowitz Metal Works,8453522346,3522346@gmail.com,,5509
19602,Beis Yisroel,,,,5510
19605,Beth Hamidrach Binsoa  Aharon,628357845,Chmouelhaddad@Gmail.com,,5511
19607,Ohr Hatzafon,450006288,Rabbibarakcohen@gmail.com,,5512
19608,Everest Mincha Minyan,5169838889,bgoldstoff@gmail.com,,5513
19609,Hamilton Park Nursing Home,"71,856,710,002,191",crosen@allurecare.com,,5514
19610,Oorah,7327301000,,,5515
19611,16 Shenkar,,,,5516
19620,Emi Yoshi,7322676462,nmalka2@gmail.com,,5518
19623,Sephardic Lebanese Congregation,7186275301,Info@SlcShul.com,,5519
19624,Conregation Khal New City,,congnewcity@gmail.com,,5520
19627,Etz Chaim,,,,5521
19628,Edmond J Safra Synagogue,7325171155,,,5522
19630,Noah’s Ark Restaurant/Deli,2016921200,,,5523
19632,The Shtiebel,,info@theshtiebel.com,,5525
19634,Kehal Chareidim,,,,5527
19637,Hertz Furniture,2015292100,,,5528
19639,Yeshivat Lev Eliahu,55804570,Antoniotuachi@gmail.com,,5529
19640,Austin Daily Minyan,5126993189,,,5530
19642,Ridniker,,info@ridniker.com,,5531
19644,45 Broadway Lobby,2122843792,aaron@cammebys.com,,5533
19646,Ogen Building,,,,5535
19647,Ohr Ahron,114406577,smithyoel@googlemail.com,,5536
19655,Chabad Of Highland Lakes,3057701919,office@chabadchayil.org,,5539
19656,Beit Gamla Mincha Minyan,,,,5540
19657,Kehillas Derech Chaim,,info@derechchaim.com,,5541
19662,Chabad Odessa,487280770,chabadodessa@gmail.com,,5544
19665,Shia Kohn,7188211970,shia@flaums.com,,5546
19667,Minyan Chizuk Ve Emunah,17654114922,shlomo.manea@gmail.com,,5547
19669,Or Mizrah,47845945,,,5548
19672,Lee Cohens Minyan,3476305815,,,5550
19674,Bais Medrash Torah Utefilla,,torahtefillah@gmail.com,,5551
19677,Beth Myriam,,,,5552
19678,Osnabrueck Jewish Community,,,http://www.jg-osnabrueck.de/jgo/,5553
19693,Khal Yereim Chust,9172044350,abe4350@yahoo.com,,5556
19701,Miracle Mile Minyan,3233778617,,,5558
19702,Yeshiva Gedola Zichron Leyma,9085870502,,,5559
19705,Chabad Of Forest Hills North,3476427166,rabbi@chabadfhn.com,http://www.chabadfhn.com/,5561
19708,200 West Street Minyan,2012143314,kstaiman@gmail.com,,5564
19712,Yeshivas Heichal Hatorah,,,,5567
19713,Chabad Of St Louis Park,6129985669,jishagalow@hotmail.com,http://www.chabadslp.com/,5568
19714,Beit Knesset Beit Yosef,,,,5569
19717,Montefiore,9784599400,,,5571
19723,Chabad Of Long Island City,7186090066,rabbi@ChabadLIC.com,,5573
19729,Nivram Management,8476797484,,,5575
19739,Premier Paratransit,9172241531,,,5580
19742,Congregation Presidential Estates,,,,5581
19744,East Orange Mincha,9739368989,,,5582
19747,National Mill Industry Inc.,9088628400,sshacalo@natmills.com,,5585
19748,Yavrov,,,,5586
19753,Khal Tiferes Shmuel,7329055864,,https://twitter.com/tiferesshmuel,5588
19761,Bais Medrash Of Elmwood,,,,5591
19762,Khal Eitz Chaim,9142625556,congeitzchaim@gmail.com,,5592
19765,Inbal Building,,,,5594
19768,Cong Sons Of Israel  The Wayside Shul Chabad,7182529770,info@ChabadFlatbush.org,http://www.Waysideshul.org,5596
19769,Khal Bais Nosson,,,,5597
19770,Chabad Sanhedria Hamurchevet,,,,5598
19771,Schindler Building,587634961,,,5599
19777,Zichron Yaakov,,,http://Www.newupthehill.com,5603
19778,Les Benjamins,,,,5604
19779,The Mesivta High School Of Greater Philadelphia,6106179200,,http://themesivta.org,5605
19781,Kahilah Heemstede,,spiero@xs4all.nl,,5606
19783,Yeshiva Ohel Torah,8453718440,,,5607
19784,Chesed Avraham,8183355736,chesedavrahamorg@gmail.com,,5608
19786,Eitz Chaim,9737791994,,,5610
19788,Chabad Of Marine Park,7183771770,,,5611
19789,Civ Malherbe,478840432,,,5612
19790,Beit Sha'arei Ha'ir,,,,5613
19791,Ohr Chodosh,,,http://russiantorahcenter.com/,5614
19792,Somerset Mincha,7323572419,,,5615
19819,Bet Dovid In Caldwell  Nj,9732269170,RabbiDonnGross@gmail.com,,5620
19823,Knish Shop,4104845850,,,5621
19830,Bais Medrash Ohr Shimon,,,https://bmlu.org/,5622
19832,Bais Medrash Raintree [Garage Shul],,,,5623
19835,Big Bet Shemesh,,,,5624
19838,Chevra Ahavas Yisroel,,info@chevraahavasyisroel.org,http://www.ChevraAhavasYisroel.org,5625
19845,Shore Parkway Jewish Center,7184496530,,http://www.cspjc.org/,5628
19849,Ocean Parkway Jewish Center  Mevakshei Hashem,7184364900,,http://www.opjc.net/,5630
19850,Sutton (Formerly Capital Audio) Minyan,2129971234,eisenbergerlaw@hotmail.com,,5631
19851,Congregation Beth Israel,5183773700,,http://www.bethisraelschenectady.com/,5632
19852,Spuyten Duyvil Congregation,,sdc10463@gmail.com,,5633
19859,Kabbalah Centre,543232057,avnet@kabbalah.com,,5635
19863,The Kiriya (Machane Rabin),,,,5637
19865,Mendy's Minyan,6094411508,,,5639
19866,Kollel Oholei Yom Tov,6473469025,office@kolleloyt.com,http://www.kolleloyt.com/,5640
19873,The Battery Group,7187059300,cheryl@thebatterygroup.com,,5642
19874,Frenkel Hershkowitz & Shafran Llp,2128894417,,,5643
19879,Maalot Ledavid,,,,5645
19881,Loan Lawyers  Llc Mincha And Lunch,9545234357,michael@fight13.com,,5646
19882,Chaim's Books,2082091017,chaimbooks@btinternet.com,http://www.chaimsbooks.co.uk/,5647
19883,Ncsy Mincha,8668875788,gonsherb@ncsy.org,,5648
19885,Adath Yechouroun,,ayachef@hotmail.com,,5649
19886,Minyan Haargaman,507270147,minyanargaman@gmail.com,https://www.facebook.com/Minyan-HaArgaman-220875688268370/?fref=ts,5650
19888,Schwarzman Export Import Co,8488639489,yitz@seico.com,,5652
19894,Bais Medresh Ltorah,,,https://bmltorah.org/,5655
19900,Meltzer  Lippe  Goldstein & Breitstone,5167470300,jgdouglas@meltzerlippe.com,http://meltzerlippe.com/,5658
19902,Beit Juhuro,,,,5660
19904,Shaarei Shalom,6024758078,Pinchas.nisanov@yahoo.com,,5662
19905,Great Synagogue Of Europe (Center Of Brussels),475250712,morodeasro@hotmail.com,http://www.synaregence.eu/,5663
19906,Congreation Shaarei Tefilla,9177158973,Shaareitefillalkwd@gmail.com,,5664
19907,Ohr Hachaim,9175586263,davidbaturo@gmail.com,,5665
19909,Torah Academy Of Boca Raton,5614652200,Info@torahacademybr.org,,5666
19910,Beis Medrash Zichron Shalom,,zichronshalom@gmail.com,,5667
19912,Soho Mincha,,,,5668
19914,Selected Diamond Traders Ltd,36120417,chaim@selecteddiamond.com,http://www.selecteddiamond.com/,5669
19917,Bell Works Minyan,"7323672828,t. 4130",yaakovs@sdnj.com,,5670
19918,Bobov Mesivta Camp,5708287015,morgeler@hotmail.com,,5671
19924,Shoreline Minyan (Chabad Jewish Russian Center),2063873919,,http://seattlerussianjews.org,5674
19925,Nano Building Mincha Bar Ilan,522475535,choosebinyamin@gmail.com,,5675
19927,Camp Agudah Midwest Bais Medrash Program,,,,5676
19929,Jericho Quadrangle,5168504486,mendybrownstein@gmail.com,,5678
19930,Congregation Shaarei Shalom,,,,5679
19931,Chabad Of Cambodia,85585807205,rabbi@jewishcambodia.com,http://www.JewishCambodia.com,5680
19932,Kehilas Orach Chaim,,,,5681
19933,Merkazi Kfar Haroe,,h-kook@googlegroups.com,,5682
19934,Beis Medrash Scharis Yisroel,7183872643,,,5683
19935,Bais Medrash Zichron Yitzchak,,,,5684
19936,Brooklyn Commons,,ikey@questbasics.com,,5685
19941,Chabad Of Manchester Vermont,5185068678,mma770@gmail.com,https://www.manchesterjewishlife.com,5688
19944,Katz,5555059578,Avraham.samson@gmail.com,,5690
19947,Bnei Yessascha,523857254,cpayitz@gmail.com,,5692
19953,Lutzk,,5828844@gmail.com,,5694
19954,Stropkov,,stropkov1@neto.bezeqint.net,,5695
